battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,brand_name
1254.0,0,1.2,1,2,0,50,0.7,108,5,6,462.0,1013,,10,4,17,1,1,0,3,Motorola
1591.0,1,2.2,0,3,1,49,0.4,154,6,7,1384.0,1883,3703.0,17,6,20,1,1,0,3,Samsung
977.0,1,2.8,1,2,0,35,0.6,165,2,15,1502.0,1862,3714.0,19,3,10,0,1,1,3,Motorola
1640.0,1,0.7,0,10,1,21,0.8,169,7,14,589.0,1301,337.0,16,3,5,1,1,0,0,Asus
663.0,0,0.8,1,0,0,25,0.6,183,2,1,82.0,1605,3176.0,6,2,2,1,0,1,2,OnePlus
1744.0,1,1.0,0,1,1,20,0.5,112,8,3,68.0,718,1205.0,18,7,14,1,0,0,1,Motorola
1624.0,0,1.6,1,8,0,28,0.4,150,2,10,689.0,699,2473.0,16,11,2,1,0,0,2,Vivo
1108.0,1,1.3,1,14,1,2,0.3,169,7,20,208.0,1742,1229.0,5,3,4,1,1,0,0,Realme
1188.0,1,1.4,1,0,1,9,0.6,114,2,0,1339.0,1558,2896.0,12,11,16,1,0,1,3,Nokia
817.0,0,1.3,0,0,0,11,0.5,144,3,11,722.0,766,,11,6,19,0,1,0,1,Asus
863.0,0,1.6,1,5,1,6,0.7,133,4,13,,1799,520.0,10,2,18,1,0,1,0,Samsung
1397.0,0,2.4,1,5,1,3,0.2,121,3,15,433.0,1658,1378.0,18,15,4,1,1,1,1,Asus
1108.0,0,1.0,0,3,0,49,0.7,140,5,12,1298.0,1666,3254.0,12,0,16,1,0,0,3,Nokia
1068.0,0,2.0,1,1,1,37,0.9,184,7,13,186.0,1998,1803.0,5,4,7,1,0,0,1,Samsung
1702.0,1,2.3,0,12,1,52,0.5,145,2,15,1397.0,1491,2501.0,16,12,4,1,0,0,3,Xiaomi
808.0,0,0.5,1,0,0,8,0.1,192,4,1,618.0,1891,3762.0,15,9,12,1,0,1,3,Realme
1156.0,0,0.5,0,6,0,61,0.1,89,7,9,1214.0,1262,1796.0,16,6,13,0,1,1,1,Xiaomi
1271.0,0,0.5,1,2,0,54,0.1,159,8,3,613.0,650,990.0,14,11,6,0,1,1,0,Oppo
696.0,0,0.5,0,6,0,51,0.3,197,3,8,649.0,907,2630.0,18,8,9,0,0,1,1,Asus
1981.0,1,1.9,1,13,0,45,0.3,175,6,18,193.0,1234,1380.0,10,1,13,0,1,0,1,
614.0,0,1.7,1,0,1,58,0.2,128,7,2,22.0,519,3487.0,15,6,11,1,1,1,2,Xiaomi
1590.0,0,0.6,1,0,0,7,0.3,122,3,17,1464.0,1595,1201.0,12,3,18,1,1,1,1,Motorola
1945.0,0,1.6,0,4,0,21,0.7,113,3,10,280.0,895,3015.0,6,1,15,0,0,0,3,
,1,2.8,1,9,0,43,0.4,158,1,11,690.0,1589,3204.0,18,13,6,1,0,0,3,Asus
1049.0,0,0.6,1,8,1,2,0.3,172,6,10,39.0,1564,433.0,10,7,6,1,0,0,0,OnePlus
1807.0,1,2.1,0,2,0,49,0.8,125,1,10,337.0,1384,1906.0,17,13,13,0,1,1,2,OnePlus
984.0,1,0.5,0,13,1,42,0.8,98,7,17,1036.0,1611,898.0,16,8,13,1,1,0,0,OnePlus
720.0,1,1.4,1,0,1,61,0.6,96,7,8,1347.0,1733,2799.0,5,3,15,1,0,1,3,OnePlus
1536.0,0,0.8,0,12,0,13,0.3,105,7,20,22.0,1634,2020.0,6,0,16,1,1,0,2,Apple
771.0,1,0.5,0,3,0,25,1.0,86,4,6,327.0,922,770.0,12,1,20,0,1,0,0,Samsung
503.0,0,2.5,0,3,0,57,0.6,185,6,11,,1291,,11,8,16,0,0,1,0,OnePlus
675.0,0,2.4,0,1,0,42,0.6,187,7,2,482.0,874,2953.0,9,5,13,1,1,0,2,Realme
1936.0,1,1.9,1,13,1,34,0.2,182,7,14,591.0,1089,1671.0,6,1,9,1,0,1,1,Vivo
1303.0,0,1.0,1,0,1,15,0.1,138,3,10,229.0,1604,2574.0,12,4,14,1,1,1,2,Oppo
1004.0,1,2.9,1,0,0,35,0.2,141,6,9,901.0,1162,3772.0,17,8,18,0,1,1,3,Vivo
1972.0,0,1.2,1,0,0,37,0.7,102,2,1,,1648,2870.0,16,0,17,0,0,0,3,OnePlus
1822.0,0,1.2,0,0,0,8,0.2,195,6,0,,910,2577.0,9,5,8,1,1,0,2,Vivo
1159.0,1,2.8,0,5,1,18,0.5,83,1,7,681.0,723,2246.0,8,1,3,1,1,0,1,
1782.0,1,2.8,1,6,1,58,0.8,157,1,13,867.0,999,2405.0,15,0,16,1,0,1,2,Samsung
894.0,0,2.1,1,16,0,16,0.7,168,8,20,286.0,1300,3377.0,5,1,6,1,1,1,2,Xiaomi
1884.0,0,2.1,1,7,1,43,0.8,185,1,18,451.0,819,3619.0,14,8,7,1,1,1,3,Apple
1648.0,1,0.5,0,1,1,17,0.9,142,2,3,1119.0,1238,1184.0,6,2,2,1,0,1,1,Motorola
798.0,0,2.4,0,5,0,4,0.2,96,3,9,526.0,643,2965.0,15,7,14,1,1,0,2,OnePlus
802.0,1,2.4,1,1,0,45,0.8,157,3,9,1299.0,1633,3713.0,8,3,8,0,0,0,3,Xiaomi
1276.0,1,2.9,1,2,0,53,0.3,130,2,3,217.0,735,3798.0,19,10,8,1,1,1,3,OnePlus
1331.0,1,1.6,0,0,0,16,0.5,165,2,7,1109.0,1226,1026.0,13,5,20,1,0,1,1,OnePlus
1620.0,0,2.6,1,6,0,5,0.9,186,6,18,434.0,1339,1086.0,18,14,13,1,0,0,1,
1996.0,0,2.5,0,5,1,51,0.4,122,4,9,671.0,1445,,8,7,12,1,0,1,2,Asus
1092.0,0,2.7,1,8,0,45,0.8,185,1,10,1404.0,1424,1303.0,12,3,20,0,1,1,1,OnePlus
1018.0,1,0.7,1,7,0,63,0.1,155,5,18,856.0,883,,10,3,2,0,0,1,2,Xiaomi
545.0,0,0.5,0,0,1,11,0.3,131,3,1,381.0,1452,616.0,15,6,19,1,1,1,0,
554.0,1,1.3,0,0,0,12,0.1,105,6,10,85.0,806,3764.0,10,7,4,0,1,1,2,Xiaomi
1264.0,0,2.9,1,2,1,34,0.2,171,3,3,562.0,849,419.0,7,4,3,1,1,1,0,Realme
1030.0,0,1.6,1,3,1,58,0.2,138,6,20,1111.0,1812,2858.0,6,2,18,1,1,1,3,OnePlus
1432.0,1,1.7,1,6,1,39,0.3,164,4,18,209.0,947,504.0,14,4,10,1,1,0,0,OnePlus
558.0,1,2.8,0,1,1,49,0.8,142,5,4,997.0,1605,392.0,10,5,8,1,1,1,0,Vivo
829.0,0,0.5,0,0,0,56,0.6,129,7,1,91.0,1916,820.0,12,6,11,1,0,1,0,Motorola
1741.0,1,1.8,0,0,0,14,0.7,143,8,0,730.0,1895,3387.0,11,3,3,1,0,0,3,Motorola
1849.0,1,2.3,0,7,1,15,0.4,144,5,19,606.0,1123,3447.0,14,11,19,1,0,1,3,Motorola
,0,2.1,0,5,1,7,0.2,174,7,10,445.0,1409,1403.0,15,8,2,1,1,0,0,Samsung
1872.0,1,0.9,1,0,0,16,0.5,80,2,2,,1484,2295.0,15,11,16,0,0,1,2,Apple
1853.0,0,0.5,1,1,0,27,0.3,197,6,13,985.0,1005,1973.0,10,2,8,1,0,1,2,Nokia
1149.0,1,2.2,0,4,0,30,0.2,106,6,5,1617.0,1675,3755.0,17,14,8,1,0,0,3,Nokia
891.0,0,0.5,1,9,1,25,0.3,196,2,19,375.0,1724,2073.0,7,1,10,1,0,1,1,Realme
1911.0,1,2.0,0,7,1,64,0.6,163,8,8,1795.0,1958,3872.0,9,8,11,1,1,0,3,Vivo
550.0,1,0.5,0,16,1,23,0.1,145,2,17,486.0,1930,302.0,18,5,8,1,0,0,0,Nokia
576.0,0,0.8,0,0,1,27,0.1,121,2,4,757.0,1518,1519.0,18,6,8,1,0,1,1,Vivo
1760.0,0,1.9,0,1,1,50,0.8,198,1,2,273.0,1704,2549.0,10,8,4,1,1,0,2,Asus
969.0,0,2.4,0,0,0,45,0.3,124,7,0,491.0,589,404.0,18,5,19,1,0,1,0,Realme
1160.0,0,1.1,0,1,1,63,0.7,166,3,2,762.0,859,595.0,18,4,15,1,0,1,0,Motorola
827.0,0,1.1,1,2,1,18,0.9,160,2,16,448.0,821,1663.0,14,0,17,1,1,1,0,
1786.0,0,0.5,0,9,1,58,0.7,161,7,10,231.0,1671,2764.0,9,3,7,1,1,1,3,Vivo
774.0,1,0.6,1,2,1,8,0.4,136,1,4,1713.0,1865,2614.0,7,0,14,1,1,1,2,Realme
819.0,1,2.5,1,0,1,11,0.2,83,8,1,438.0,822,1094.0,10,5,15,1,0,0,0,Realme
1042.0,0,2.2,0,15,1,11,0.6,139,5,16,68.0,1018,2826.0,18,0,2,1,0,0,2,Realme
1368.0,0,3.0,1,10,0,50,0.2,97,7,18,698.0,829,2496.0,13,6,5,0,1,1,2,Nokia
1592.0,0,2.1,0,6,1,50,0.1,181,2,17,510.0,522,,19,8,7,1,0,0,1,Nokia
1067.0,0,1.8,1,11,0,14,0.2,146,1,15,965.0,1009,,5,0,13,0,0,1,0,Asus
1892.0,1,0.7,0,5,0,47,0.4,110,4,10,,1564,2172.0,17,14,3,1,1,1,2,Oppo
915.0,0,1.1,0,6,0,56,0.6,187,8,17,532.0,1448,905.0,19,10,12,0,1,0,0,Samsung
774.0,1,2.8,0,7,1,55,0.9,124,3,18,8.0,896,3916.0,8,1,12,1,1,0,3,Xiaomi
1848.0,1,1.4,1,2,1,42,0.7,179,2,10,154.0,605,3902.0,11,9,3,1,0,1,3,Xiaomi
1501.0,0,1.1,0,12,1,2,0.2,187,1,15,198.0,1056,2487.0,13,12,16,1,1,1,2,Nokia
1614.0,0,1.9,0,8,1,55,0.3,188,3,17,860.0,1330,3914.0,17,13,13,1,0,0,3,Vivo
911.0,1,2.9,0,0,0,46,0.1,181,5,1,461.0,670,363.0,9,5,17,0,1,0,0,Motorola
,0,0.5,0,1,1,24,0.7,199,5,8,109.0,1909,3233.0,13,3,4,1,0,1,3,Samsung
1647.0,0,1.4,1,3,1,38,0.3,102,6,15,,1185,,16,14,15,1,0,1,2,Xiaomi
1347.0,0,0.9,1,8,1,53,0.8,108,6,15,961.0,1008,3836.0,15,3,14,1,0,1,3,Realme
967.0,1,1.6,0,4,0,25,0.6,92,8,9,243.0,1642,3076.0,7,4,18,0,1,1,2,Apple
1442.0,0,2.2,0,0,1,56,0.7,145,5,3,1626.0,1668,1513.0,11,8,7,1,1,0,2,OnePlus
1204.0,1,2.6,0,0,0,10,0.3,199,7,3,480.0,1482,1724.0,11,2,19,1,0,0,1,Motorola
1320.0,0,2.1,1,0,1,41,0.6,144,7,2,123.0,1229,542.0,11,1,14,1,1,0,0,Realme
1800.0,1,0.7,0,2,1,8,0.4,100,7,6,400.0,823,3481.0,10,8,8,1,0,1,3,Asus
1567.0,0,2.1,1,3,0,22,0.8,153,3,19,190.0,1326,,15,2,10,1,0,0,3,OnePlus
1439.0,0,0.9,0,12,1,20,0.8,147,1,17,626.0,932,1790.0,19,12,15,1,0,1,1,Asus
1422.0,0,1.0,0,15,0,3,0.1,112,1,17,1.0,926,509.0,19,1,3,1,1,1,0,Motorola
1591.0,1,2.2,1,4,1,52,1.0,161,3,16,548.0,1641,282.0,10,9,14,1,1,1,0,Realme
880.0,0,1.7,0,2,0,6,0.6,198,4,19,632.0,660,3006.0,6,4,3,1,0,0,2,Nokia
1929.0,1,0.5,1,0,1,19,1.0,163,6,2,349.0,1051,1913.0,12,7,6,1,1,0,1,Motorola
1642.0,1,1.6,1,0,0,5,0.4,102,5,2,1686.0,1889,1333.0,18,0,2,0,0,1,2,OnePlus
1511.0,0,2.5,1,3,0,21,0.2,114,3,18,1455.0,1982,3746.0,10,0,5,1,0,0,3,Xiaomi
1312.0,0,1.3,0,5,1,10,0.6,163,2,9,95.0,893,3941.0,6,2,13,1,1,1,3,Oppo
1852.0,0,1.4,0,4,1,10,0.7,196,1,18,580.0,1163,3970.0,13,1,11,1,0,1,3,Vivo
972.0,1,1.3,0,8,0,44,0.7,82,7,10,297.0,589,,7,6,7,0,1,0,3,Motorola
691.0,1,2.7,1,4,1,33,0.9,108,4,8,951.0,962,424.0,5,3,15,1,1,1,0,Oppo
807.0,0,0.5,0,9,0,8,0.3,158,5,20,667.0,697,,17,13,2,0,1,1,0,Nokia
1113.0,0,0.6,1,0,0,25,0.3,145,1,10,1047.0,1312,277.0,11,2,12,1,0,1,0,Vivo
721.0,1,1.3,1,10,0,16,0.9,125,1,18,408.0,1862,1713.0,10,3,4,0,1,1,1,
1188.0,1,1.5,1,0,0,54,0.3,198,6,2,1150.0,1469,485.0,12,7,7,0,1,0,0,Apple
1512.0,1,0.5,0,1,0,52,0.1,131,1,14,333.0,952,3002.0,6,5,7,0,0,1,2,Motorola
805.0,1,0.7,0,0,0,64,0.1,97,4,14,641.0,704,418.0,11,6,17,0,1,1,0,Nokia
918.0,0,0.9,1,1,0,8,0.1,123,7,5,653.0,671,1652.0,17,4,14,1,1,0,1,Vivo
1320.0,0,0.5,1,7,0,48,0.2,168,5,16,103.0,1583,2893.0,8,5,9,0,0,1,2,Samsung
1236.0,0,0.9,1,2,1,57,0.1,188,1,14,517.0,809,1406.0,14,12,20,1,0,1,0,Xiaomi
1387.0,0,0.5,0,0,1,61,0.5,98,3,0,785.0,1151,629.0,5,3,11,1,1,0,0,OnePlus
1883.0,1,2.7,1,6,1,30,0.5,95,2,10,531.0,791,,16,15,20,1,1,1,3,
839.0,0,2.0,1,0,0,14,0.4,175,7,3,564.0,1391,3835.0,15,8,11,1,0,0,3,Asus
1593.0,1,1.0,0,0,1,52,0.7,130,8,0,761.0,1336,1354.0,15,13,13,1,1,1,1,Realme
1722.0,1,1.0,0,7,0,25,0.8,88,6,19,1179.0,1638,2376.0,5,1,19,0,0,1,3,Samsung
1954.0,0,0.6,1,8,0,7,0.9,126,3,9,673.0,690,3438.0,17,12,13,1,0,0,3,Asus
1788.0,1,0.5,1,15,1,2,0.3,150,6,20,,1073,2655.0,12,2,4,1,0,1,2,Nokia
1628.0,0,0.5,0,5,1,33,0.9,101,6,8,412.0,643,3361.0,16,10,13,1,0,0,3,Asus
1965.0,0,0.5,0,6,1,4,1.0,84,7,9,977.0,1660,3535.0,17,0,16,1,1,1,3,Oppo
,1,2.2,0,4,0,27,0.9,124,1,6,359.0,1395,2150.0,9,5,7,0,1,1,1,Asus
571.0,0,0.6,0,1,1,43,0.5,141,3,8,224.0,783,2587.0,7,5,18,1,0,0,1,Motorola
1808.0,1,0.5,1,1,0,31,0.5,92,2,16,714.0,1208,2736.0,9,1,8,0,0,1,3,Samsung
1860.0,0,0.5,1,2,1,55,0.7,83,6,3,195.0,799,676.0,15,0,4,1,0,1,0,Apple
1368.0,1,1.6,1,4,0,9,0.1,115,7,7,843.0,1145,2941.0,13,12,17,0,1,0,3,Nokia
1161.0,0,1.3,1,0,1,21,0.6,126,8,12,308.0,1169,3336.0,6,4,14,1,0,1,3,Samsung
1224.0,1,1.6,0,9,0,33,1.0,157,1,18,522.0,563,3796.0,10,5,13,1,1,0,3,Samsung
902.0,1,0.6,1,0,0,63,0.7,122,5,14,364.0,1360,3654.0,18,8,15,0,1,1,3,OnePlus
787.0,1,0.5,0,15,0,11,0.6,93,1,16,806.0,1423,2934.0,8,6,14,1,0,1,2,Samsung
854.0,0,0.5,0,2,0,30,0.5,125,8,5,518.0,1152,2889.0,5,2,11,0,0,1,2,OnePlus
1184.0,0,1.5,1,1,1,48,0.6,191,1,6,519.0,1577,3315.0,17,7,14,1,1,1,3,Apple
1973.0,0,1.6,1,5,1,39,0.8,152,4,6,792.0,1181,1993.0,9,0,5,1,0,0,2,Oppo
510.0,0,1.7,1,3,0,35,0.8,120,3,6,382.0,1228,2509.0,17,2,11,0,1,1,1,Vivo
966.0,0,2.0,0,8,1,34,0.5,118,2,10,214.0,1523,3534.0,18,17,11,1,1,1,3,Vivo
1438.0,1,1.8,0,3,0,16,0.6,169,8,7,859.0,867,2246.0,14,11,15,0,0,0,2,Apple
1986.0,0,0.5,0,7,0,51,0.4,95,3,9,342.0,774,3165.0,5,0,13,1,0,0,3,Realme
1907.0,0,2.0,0,13,0,55,0.9,105,7,15,,1513,286.0,14,4,17,1,0,1,0,Xiaomi
1489.0,0,2.4,1,8,0,32,0.6,200,1,16,,812,776.0,7,6,8,0,0,0,0,OnePlus
1843.0,1,1.8,1,13,1,16,0.7,134,6,18,118.0,580,3213.0,15,14,15,1,1,0,3,OnePlus
825.0,1,1.5,0,11,0,38,0.4,94,3,18,540.0,783,716.0,11,4,14,0,1,0,0,Asus
1286.0,1,2.3,0,10,1,16,0.1,98,2,18,18.0,662,424.0,10,5,4,1,1,0,0,Asus
840.0,0,0.6,0,0,1,63,0.8,137,7,19,987.0,1081,3486.0,12,8,18,1,1,0,3,Nokia
757.0,0,2.3,1,5,1,58,0.2,163,4,7,535.0,697,3237.0,19,12,9,1,0,1,2,Asus
814.0,1,1.1,1,2,0,41,0.8,177,2,10,1092.0,1406,1944.0,16,6,12,1,0,0,1,
1195.0,1,1.1,1,2,1,8,0.9,80,6,6,327.0,1001,643.0,14,2,19,1,0,0,0,OnePlus
767.0,0,0.8,0,7,1,10,0.5,107,4,12,517.0,1995,2317.0,6,0,12,1,1,1,2,Realme
1068.0,0,1.3,0,6,1,52,0.1,97,8,7,994.0,1500,1436.0,16,1,15,1,0,0,1,Samsung
994.0,1,2.8,1,0,0,56,0.5,173,3,3,491.0,530,3190.0,5,2,20,1,1,1,2,OnePlus
,1,2.5,0,6,0,21,0.8,133,2,11,268.0,832,2338.0,16,1,15,0,1,0,2,
,1,0.5,0,9,0,29,0.6,85,8,19,210.0,1026,1334.0,18,7,2,0,0,0,1,Asus
623.0,0,2.0,0,2,0,6,0.1,127,3,4,144.0,672,3657.0,17,3,19,1,1,0,2,Realme
1829.0,1,0.5,0,0,1,15,0.4,160,5,7,729.0,1267,2080.0,16,11,12,1,0,1,2,Nokia
525.0,0,2.4,1,11,0,35,0.8,190,7,20,82.0,670,1609.0,16,11,3,0,0,0,0,Vivo
,1,0.5,0,0,1,14,0.7,89,2,2,188.0,928,3078.0,10,1,18,1,0,1,2,Samsung
1425.0,0,1.2,0,9,1,35,0.7,127,8,14,150.0,1897,590.0,13,2,6,1,1,1,0,Nokia
1296.0,0,1.4,1,3,0,11,0.2,129,7,4,1222.0,1382,2552.0,19,8,10,1,1,1,2,Samsung
642.0,0,2.8,0,3,0,34,0.8,197,2,15,331.0,1011,3355.0,12,5,13,0,0,0,2,Oppo
1664.0,1,2.9,1,9,1,15,0.5,177,7,19,1178.0,1929,1968.0,12,7,9,1,0,0,2,Oppo
1498.0,1,0.7,0,3,1,8,0.1,170,7,4,347.0,1076,3358.0,7,3,19,1,0,0,3,Xiaomi
981.0,1,1.9,1,0,0,2,0.1,136,3,7,75.0,688,1539.0,19,12,19,0,0,0,0,Samsung
,1,2.8,0,6,1,32,0.3,143,4,18,492.0,1403,942.0,16,12,14,1,1,1,0,Apple
1673.0,0,2.8,1,7,0,9,0.1,187,3,10,65.0,734,3669.0,9,1,10,1,0,1,3,Oppo
712.0,1,1.6,0,6,1,9,0.8,172,2,14,881.0,1234,3612.0,13,5,4,1,0,0,3,Nokia
569.0,1,0.5,1,10,1,4,0.8,170,3,19,351.0,1159,2351.0,8,7,10,1,1,0,1,Apple
603.0,1,0.7,1,0,1,64,0.2,156,6,0,1842.0,1968,604.0,10,4,8,1,1,1,0,Samsung
1332.0,0,0.8,1,2,0,11,0.5,187,2,4,758.0,1165,1285.0,5,0,9,1,1,0,1,Nokia
1413.0,0,0.6,0,0,1,13,0.1,128,1,0,1323.0,1481,515.0,5,0,18,1,1,0,0,Apple
,0,2.9,1,1,1,34,0.2,184,6,13,1175.0,1569,654.0,16,13,6,1,0,0,0,Realme
1444.0,0,0.6,0,2,0,48,0.5,82,5,17,1092.0,1554,2540.0,17,2,15,1,1,1,3,Apple
1366.0,1,1.7,1,5,1,53,0.2,161,5,9,647.0,1876,3869.0,17,5,14,1,0,1,3,Motorola
,0,2.1,1,7,0,18,0.1,136,2,11,1102.0,1793,3412.0,13,8,16,1,0,0,3,Xiaomi
1554.0,0,2.7,1,3,1,47,0.7,185,5,12,319.0,1367,509.0,12,3,19,1,0,0,0,Apple
1187.0,0,2.3,0,0,1,21,0.2,122,6,6,215.0,1125,2547.0,10,3,5,1,1,0,2,Nokia
1156.0,1,2.7,1,1,1,30,0.9,173,3,16,945.0,1913,2735.0,16,15,13,1,0,1,2,Motorola
1918.0,0,2.8,0,1,0,22,0.3,139,1,5,381.0,1203,1369.0,9,6,6,0,1,1,1,Motorola
841.0,1,0.5,1,8,0,39,0.1,199,6,13,546.0,828,2942.0,11,5,16,0,1,1,2,Oppo
730.0,1,1.3,1,6,0,6,0.9,167,7,10,1096.0,1155,2812.0,10,1,17,0,0,0,2,Oppo
878.0,1,1.3,0,13,1,31,0.5,153,4,18,575.0,618,3497.0,9,7,11,1,1,0,2,OnePlus
,0,0.5,1,0,0,50,0.7,182,8,1,519.0,1545,619.0,5,3,18,0,1,1,0,Apple
1578.0,0,2.9,0,8,0,3,0.9,200,1,20,342.0,670,3483.0,17,4,16,1,0,0,3,Vivo
1829.0,0,1.7,0,0,0,36,0.8,112,5,1,291.0,563,1475.0,11,4,7,0,0,0,1,Oppo
1132.0,0,1.0,0,0,0,8,0.1,157,1,4,1091.0,1293,1950.0,11,2,6,0,1,1,1,Apple
1652.0,0,0.6,1,4,1,40,1.0,198,7,6,352.0,1084,3592.0,7,6,6,1,0,0,3,Samsung
912.0,0,0.5,1,0,0,58,0.3,107,5,1,165.0,1723,3573.0,17,3,20,1,1,0,3,Nokia
1181.0,0,2.3,0,12,1,61,0.6,116,2,16,385.0,831,2020.0,6,0,18,1,1,0,1,Vivo
,1,0.7,0,5,0,32,0.7,92,3,9,1920.0,1933,1329.0,6,1,7,1,1,0,2,Realme
1790.0,1,2.3,1,3,1,49,0.5,100,3,11,,1980,3568.0,6,2,18,1,0,1,3,Realme
1742.0,1,1.6,0,3,0,49,0.8,100,1,9,1134.0,1469,1947.0,5,4,6,1,0,1,2,Realme
1549.0,1,0.5,0,4,0,8,0.4,158,5,7,721.0,1514,1998.0,12,7,15,1,1,0,2,Apple
1372.0,1,2.7,0,7,0,34,0.4,193,4,17,687.0,937,725.0,11,3,20,1,0,0,0,Vivo
1112.0,0,0.5,0,0,1,12,0.9,190,4,6,777.0,1119,3302.0,11,0,20,1,1,1,3,Oppo
1005.0,0,0.5,0,0,0,46,0.4,133,8,17,176.0,1556,3884.0,17,0,20,0,1,1,3,Apple
783.0,1,1.7,1,9,1,27,0.3,150,6,11,,1263,1185.0,15,4,6,1,1,1,0,Asus
1698.0,0,2.5,0,10,1,26,0.4,105,2,18,,1819,,5,3,17,1,0,1,2,Realme
899.0,1,2.7,0,3,1,53,0.3,192,4,11,641.0,1638,2870.0,19,16,10,1,0,1,2,Nokia
1062.0,0,1.5,0,3,0,45,0.2,151,3,4,798.0,1435,911.0,14,2,9,0,0,0,0,OnePlus
989.0,1,2.0,0,4,0,17,0.2,166,3,19,256.0,1394,3892.0,18,7,19,1,1,0,3,Oppo
1983.0,1,1.2,1,6,1,27,0.6,125,1,11,370.0,1197,3897.0,12,10,10,1,1,1,3,Apple
1800.0,1,3.0,0,5,0,53,0.3,87,1,12,191.0,1108,656.0,14,10,18,0,0,1,0,Samsung
1254.0,0,1.7,0,0,1,45,0.4,146,3,3,1571.0,1956,606.0,7,2,2,1,1,1,1,Oppo
868.0,0,1.7,0,0,0,30,0.8,83,4,0,,1026,1653.0,11,7,17,1,0,0,1,OnePlus
1205.0,0,0.5,1,3,0,12,0.6,175,4,6,573.0,614,860.0,14,1,14,1,0,1,0,Samsung
1284.0,1,2.8,1,0,0,10,0.9,155,2,14,,516,2197.0,16,2,9,0,1,1,1,Nokia
626.0,0,0.7,1,2,1,23,0.5,187,2,9,90.0,1334,3458.0,7,5,11,1,0,1,2,Realme
1763.0,0,2.9,1,1,1,53,0.2,101,4,20,138.0,806,2066.0,12,9,17,1,1,1,1,Asus
694.0,1,1.8,1,15,0,36,0.4,193,4,20,983.0,1230,3676.0,12,8,5,1,0,1,3,Realme
1265.0,0,0.6,1,4,1,49,0.5,90,1,5,275.0,687,1518.0,16,11,8,1,0,1,1,Nokia
816.0,1,0.5,0,4,0,14,0.9,198,3,13,149.0,558,1018.0,17,10,15,1,0,0,0,Samsung
904.0,0,1.8,0,3,1,35,0.4,168,3,4,42.0,507,1360.0,15,12,11,1,0,0,0,Realme
979.0,0,0.5,1,0,1,5,0.5,164,7,2,793.0,1670,3449.0,5,2,14,1,0,0,3,Samsung
1531.0,0,2.0,0,0,1,60,0.4,162,6,1,625.0,765,2524.0,13,11,7,1,0,0,2,Apple
934.0,0,2.0,1,2,0,30,0.7,182,8,15,521.0,1190,703.0,10,8,7,0,0,1,0,Vivo
1624.0,1,2.6,1,0,0,58,1.0,200,3,11,1530.0,1744,1251.0,13,4,18,0,1,1,1,Xiaomi
874.0,0,1.3,0,5,0,8,0.5,185,1,20,442.0,1248,582.0,6,4,15,0,0,0,0,Asus
1027.0,1,2.2,0,0,0,63,0.8,102,5,4,152.0,714,1732.0,8,5,13,0,1,1,1,Realme
1966.0,0,0.8,1,15,1,48,0.2,144,1,16,1242.0,1973,1252.0,6,4,19,1,1,1,2,Vivo
1048.0,1,1.5,0,2,1,29,1.0,182,1,4,29.0,1670,2146.0,11,10,2,1,0,0,1,Samsung
1496.0,1,1.9,1,13,0,38,0.1,126,4,14,,506,,17,4,6,0,0,1,1,Motorola
959.0,1,1.7,0,15,0,13,0.4,155,4,16,87.0,736,3328.0,10,9,10,1,1,1,2,Apple
1349.0,1,2.2,1,5,0,55,0.1,105,7,7,648.0,1019,2462.0,15,7,17,1,0,1,2,Samsung
1689.0,1,2.4,1,0,1,13,0.9,168,2,9,521.0,674,1172.0,12,11,17,1,1,1,0,Realme
1558.0,1,2.4,0,0,1,27,0.1,146,1,1,120.0,1409,3598.0,9,2,12,1,0,1,3,Motorola
582.0,0,0.5,1,3,0,27,0.2,168,3,10,985.0,1420,2437.0,19,2,2,1,1,1,2,Nokia
1485.0,0,2.8,0,3,1,44,0.1,138,4,14,341.0,774,3271.0,14,12,8,1,1,0,3,Oppo
1991.0,1,1.8,0,11,0,9,0.7,94,3,12,751.0,1377,,17,8,9,0,0,0,1,Nokia
553.0,0,0.5,1,2,1,23,0.5,119,3,3,993.0,1517,2981.0,7,3,14,1,0,0,2,Samsung
1231.0,0,0.7,1,2,0,7,0.9,113,1,7,43.0,1663,3119.0,9,4,15,1,1,0,3,Apple
805.0,0,0.8,0,1,0,34,0.6,88,6,2,1262.0,1538,3647.0,18,11,9,1,0,1,3,Xiaomi
764.0,1,1.2,1,1,0,13,1.0,152,8,2,361.0,511,3148.0,18,7,6,1,1,0,2,Nokia
894.0,0,0.9,0,5,1,54,0.2,130,3,15,104.0,541,2829.0,11,5,13,1,0,1,2,Asus
1589.0,0,2.6,0,9,0,46,0.4,84,3,16,618.0,940,,11,9,20,1,1,0,2,Samsung
1456.0,0,1.6,1,9,1,39,0.1,80,8,10,815.0,1666,3998.0,6,3,13,1,1,0,3,Vivo
743.0,0,0.5,1,0,1,33,0.3,95,2,1,,1659,316.0,19,10,4,1,0,0,0,Apple
1061.0,1,2.1,0,3,1,52,0.1,109,7,4,138.0,1330,999.0,16,12,9,1,1,0,0,Asus
1428.0,1,1.6,0,0,0,7,0.1,153,4,2,584.0,983,1808.0,12,8,13,0,1,0,1,Realme
